label,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,pnl,r_multiple,fees,spread_cost,sl_slippage,holding_minutes,funding_windows_crossed,win,exit_type
FVG+Slope,2026-07-10 23:00:00+00:00,2026-07-11 02:00:00+00:00,64085.1,63930.815,63950.0,64355.299999999996,-185.25503256846528,-1.1420059215395846,47.37820688379029,9.475641376758059,14.200592153958459,180,0,False,SL
FVG+Slope,2026-07-14 17:00:00+00:00,2026-07-14 18:00:00+00:00,64706.4,64580.81994,64600.2,64918.80000000001,-171.95551905529908,-1.1824864406779196,49.95148081951708,9.990296163903416,14.975381106038865,60,0,False,SL
FVG+Slope,2026-07-15 14:00:00+00:00,2026-07-15 15:00:00+00:00,65094.9,65568.70000000001,64858.0,65568.70000000001,166.9066441536546,2.0000000000000306,27.577796538623726,5.515559307724746,0.0,60,0,True,TP
FVG+Slope,2026-07-16 15:00:00+00:00,2026-07-16 16:00:00+00:00,64509.9,64280.71,64300.0,64929.700000000004,-155.19502906145829,-1.0919009051929525,30.67904001905648,6.135808003811296,9.190090519295255,60,0,False,SL
FVG+Slope,2026-07-18 13:00:00+00:00,2026-07-18 15:00:00+00:00,64182.4,64006.39232,64025.6,64496.00000000001,-173.5514256326511,-1.1224979591836681,40.87652816326455,8.17530563265291,12.24979591836682,120,0,False,SL
FVG+Slope,2026-07-18 18:00:00+00:00,2026-07-19 00:00:00+00:00,64447.8,64855.20000000001,64244.1,64855.20000000001,161.9136966126665,2.0,31.738586156111253,6.347717231222251,0.0,360,0,True,TP
FVG+Slope,2026-07-20 00:00:00+00:00,2026-07-20 01:00:00+00:00,64700.1,64519.13845,64538.5,65023.299999999996,-171.93975437500245,-1.1198115717821882,39.981200015470655,7.996240003094131,11.981157178218822,60,0,False,SL
FVG+Slope,2026-07-20 17:00:00+00:00,2026-07-20 18:00:00+00:00,65479.9,65292.306430000004,65311.9,65815.9,-170.03003801071102,-1.1166283928571266,38.92029953273809,7.784059906547619,11.66283928571266,60,0,False,SL
FVG+Slope,2026-07-21 09:00:00+00:00,2026-07-21 10:00:00+00:00,66192.0,66384.6,66095.7,66384.6,85.39856780276003,2.0,50.07274292965917,10.014548585931834,0.0,60,0,True,TP
FVG+Slope,2026-07-22 01:00:00+00:00,2026-07-22 02:00:00+00:00,66592.7,66486.0482,66506.0,66766.09999999999,-155.0101204185952,-1.2301245674740016,49.95996115189804,9.991992230379608,14.980470832384988,60,0,False,SL
FVG+Slope,2026-07-26 23:00:00+00:00,2026-07-27 12:00:00+00:00,65381.2,64804.352860000006,64823.8,66495.99999999999,-120.9913189300313,-1.0348890204520933,11.677929033010528,2.335585806602106,3.488902045209326,780,1,False,SL
Liq.Sweep,2026-05-07 18:00:00+00:00,2026-05-08 02:00:00+00:00,80056.3,79397.1737,79421.0,81326.90000000001,-122.56015807020313,-1.0375040138517244,12.549462749881888,2.5098925499763776,3.750401385172441,480,1,False,SL
Liq.Sweep,2026-05-08 04:00:00+00:00,2026-05-08 12:00:00+00:00,79535.0,80367.6,79118.7,80367.6,176.9537448955082,2.0,19.205212587076495,3.841042517415299,0.0,480,1,True,TP
Liq.Sweep,2026-05-10 02:00:00+00:00,2026-05-10 08:00:00+00:00,80645.8,80868.40000000001,80534.5,80868.40000000001,77.92810040944836,2.0,50.06900545347681,10.013801090695363,0.0,360,0,True,TP
Liq.Sweep,2026-05-12 12:00:00+00:00,2026-05-12 13:00:00+00:00,80733.3,80433.66266,80457.8,81284.3,-152.6224528479137,-1.0876128493647954,29.24990247912886,5.849980495825772,8.761284936479539,60,0,False,SL
Liq.Sweep,2026-05-13 01:00:00+00:00,2026-05-13 09:00:00+00:00,80670.1,81283.30000000002,80363.5,81283.30000000002,168.30657534246635,2.0,26.411187214611374,5.282237442922275,0.0,480,1,True,TP
Liq.Sweep,2026-05-15 03:00:00+00:00,2026-05-15 04:00:00+00:00,81261.3,80667.39252000001,80691.6,82400.7,-125.5524268056864,-1.0424916271721913,14.211751142706762,2.8423502285413527,4.2491627172191375,60,0,False,SL
Liq.Sweep,2026-05-26 11:00:00+00:00,2026-05-26 15:00:00+00:00,77397.7,76510.63992,76533.6,79125.89999999998,-116.00106051984841,-1.0265710913088817,8.905701881726742,1.7811403763453484,2.6571091308881627,240,0,False,SL
Liq.Sweep,2026-06-14 08:00:00+00:00,2026-06-14 14:00:00+00:00,64402.6,64160.34612,64179.6,64848.6,-151.858981018831,-1.0863402690582806,28.82577267264574,5.765154534529148,8.634026905828058,360,0,False,SL
Liq.Sweep,2026-06-16 04:00:00+00:00,2026-06-16 14:00:00+00:00,66120.1,65593.21613,65612.9,67134.50000000003,-123.34300663998111,-1.0388088919558223,12.984356874013898,2.5968713748027796,3.880889195582221,600,1,False,SL
Liq.Sweep,2026-06-17 02:00:00+00:00,2026-06-17 07:00:00+00:00,65903.0,65389.277330000004,65408.9,66891.2,-123.88599603278574,-1.0397139647844507,13.286002563246344,2.657200512649269,3.971396478445066,300,0,False,SL
Liq.Sweep,2026-06-21 07:00:00+00:00,2026-06-21 08:00:00+00:00,64269.6,64132.05461000001,64151.3,64506.19999999999,-181.9147565614135,-1.1626829247675157,49.94649671462091,9.989299342924182,14.972389745693459,60,0,False,SL
Liq.Sweep,2026-06-21 19:00:00+00:00,2026-06-21 20:00:00+00:00,64179.3,63891.826700000005,63911.0,64715.90000000001,-142.93301379798308,-1.0714621692135473,23.867149962728032,4.773429992545607,7.14621692135472,60,0,False,SL
Liq.Sweep,2026-06-22 20:00:00+00:00,2026-06-22 21:00:00+00:00,64451.4,64224.726800000004,64244.0,64866.200000000004,-155.8110299324933,-1.0929276759884081,31.021245612343083,6.2042491224686165,9.29276759884082,60,0,False,SL
Liq.Sweep,2026-07-04 07:00:00+00:00,2026-07-04 15:00:00+00:00,62472.9,62818.700000000004,62300.0,62818.700000000004,156.52113360323924,2.0,36.232388663967306,7.246477732793462,0.0,480,1,True,TP
Liq.Sweep,2026-07-06 08:00:00+00:00,2026-07-06 09:00:00+00:00,63065.1,62841.142,62860.0,63475.299999999996,-155.22171877133164,-1.091945392491469,30.69386689419817,6.138773378839635,9.194539249146908,60,0,False,SL
Liq.Sweep,2026-07-07 06:00:00+00:00,2026-07-07 12:00:00+00:00,63091.9,63749.1,62763.3,63749.1,176.83974437005466,2.0,19.300213024954438,3.860042604990888,0.0,360,0,True,TP
Liq.Sweep,2026-07-07 15:00:00+00:00,2026-07-08 02:00:00+00:00,63536.7,62619.80842,62638.6,65332.899999999994,-112.61296793809096,-1.0209237056007097,7.0235223482908475,1.4047044696581696,2.0923705600709686,660,1,False,SL
Liq.Sweep,2026-07-08 07:00:00+00:00,2026-07-08 08:00:00+00:00,62637.3,62413.87022,62432.6,63046.70000000001,-154.95371867708872,-1.0914986809965856,30.544985398142977,6.108997079628596,9.149868099658566,60,0,False,SL
Liq.Sweep,2026-07-10 00:00:00+00:00,2026-07-10 01:00:00+00:00,63196.9,62999.094600000004,63018.0,63554.700000000004,-163.45913737282902,-1.1056757965343535,35.269981721631915,7.053996344326383,10.567579653435358,60,0,False,SL
Liq.Sweep,2026-07-12 01:00:00+00:00,2026-07-12 02:00:00+00:00,63801.7,64073.09999999999,63666.0,64073.09999999999,143.45992630803124,2.0,47.11672807664065,9.42334561532813,0.0,60,0,True,TP
Liq.Sweep,2026-07-13 01:00:00+00:00,2026-07-13 02:00:00+00:00,64034.8,63509.04157,63528.1,65048.20000000001,-122.62545193250318,-1.0376128478389524,12.585735303927263,2.5171470607854527,3.761284783895234,60,0,False,SL
Liq.Sweep,2026-07-15 20:00:00+00:00,2026-07-15 23:00:00+00:00,64953.1,64690.986880000004,64710.4,65438.49999999999,-148.0480808108761,-1.0799881334981363,26.708711759374033,5.341742351874807,7.9988133498136245,180,0,False,SL
Liq.Sweep,2026-07-16 02:00:00+00:00,2026-07-16 07:00:00+00:00,64700.2,64347.09008,64366.4,65367.79999999999,-134.76579210545265,-1.0578487717195924,19.33003146794513,3.866006293589026,5.7848771719592404,300,0,False,SL
Liq.Sweep,2026-07-17 01:00:00+00:00,2026-07-17 02:00:00+00:00,63862.5,63557.9269,63577.0,64433.5,-140.13956432224268,-1.0668059544658544,22.31531119089317,4.463062238178634,6.68059544658544,60,0,False,SL
Liq.Sweep,2026-07-19 11:00:00+00:00,2026-07-19 12:00:00+00:00,64561.2,64430.665,64450.0,64783.59999999999,-176.0075083796424,-1.1738758992805722,49.94945299963446,9.989890599926891,14.974164048994696,60,0,False,SL
Liq.Sweep,2026-07-24 12:00:00+00:00,2026-07-24 13:00:00+00:00,65049.8,64800.554000000004,64820.0,65509.40000000001,-150.82776866840345,-1.0846214099216538,28.25290557006057,5.650581114012113,8.462140992165374,60,0,False,SL
Liq.Sweep,2026-07-27 10:00:00+00:00,2026-07-27 11:00:00+00:00,65238.8,65056.4772,65076.0,65564.40000000001,-172.00415621621346,-1.1199189189189096,40.016977027026314,8.003395405405263,11.991891891890955,60,0,False,SL
Brk.Structure,2026-05-09 18:00:00+00:00,2026-05-10 01:00:00+00:00,80771.5,80555.826,80580.0,81154.5,-175.79341806788418,-1.1262349869451649,42.12201723237598,8.424403446475196,12.623498694516487,420,0,False,SL
Brk.Structure,2026-05-10 16:00:00+00:00,2026-05-10 20:00:00+00:00,81374.6,80863.7336,80888.0,82347.80000000002,-129.97858614056403,-1.0498692971639805,16.670605589806627,3.3341211179613253,4.98692971639804,240,0,False,SL
Brk.Structure,2026-05-10 23:00:00+00:00,2026-05-11 03:00:00+00:00,82015.9,80596.8137,80621.0,84805.69999999998,-110.46241509929048,-1.017339092408059,5.828830514732263,1.1657661029464526,1.7339092408058865,240,0,False,SL
Brk.Structure,2026-06-13 13:00:00+00:00,2026-06-13 16:00:00+00:00,64098.5,63861.93567,63881.1,64533.3,-152.94614599907936,-1.0881523919043214,29.429723015179196,5.885944603035839,8.815239190432145,180,0,False,SL
Brk.Structure,2026-06-13 22:00:00+00:00,2026-06-14 07:00:00+00:00,64438.6,64166.04441,64185.3,64945.19999999999,-145.6667850951454,-1.0760189103829492,25.385835848796336,5.077167169759267,7.601891038294906,540,1,False,SL
Brk.Structure,2026-06-14 22:00:00+00:00,2026-06-17 22:00:00+00:00,65276.9,63952.30855,63971.5,67887.70000000001,-108.88006933736762,-1.0147015857208506,4.949793494331235,0.989958698866247,1.4701585720850636,4320,9,False,SL
Brk.Structure,2026-06-22 13:00:00+00:00,2026-06-22 16:00:00+00:00,65116.4,64532.33449,64551.7,66245.80000000002,-120.63401110217659,-1.0342934478484078,11.479434610412522,2.2958869220825044,3.4293447848407728,180,0,False,SL
Brk.Structure,2026-07-02 13:00:00+00:00,2026-07-02 16:00:00+00:00,61504.7,61113.060580000005,61131.4,62251.29999999999,-129.53375203535882,-1.0491278328422096,16.423487889097434,3.2846975778194865,4.912783284220954,180,0,False,SL
Brk.Structure,2026-07-03 21:00:00+00:00,2026-07-05 22:00:00+00:00,62747.9,63939.9,62151.9,63939.9,187.24619463087248,2.0,10.628171140939598,2.1256342281879195,0.0,2940,6,True,TP
Brk.Structure,2026-07-05 23:00:00+00:00,2026-07-06 05:00:00+00:00,63705.1,62959.40651000001,62978.3,65158.69999999999,-115.65570774710933,-1.0259954457897564,8.713848824298347,1.7427697648596696,2.599544578975652,360,0,False,SL
Brk.Structure,2026-07-06 22:00:00+00:00,2026-07-07 01:00:00+00:00,64469.0,63769.06354,63788.2,65830.6,-116.92358374324148,-1.0281087837837752,9.418189155405365,1.883637831081073,2.8108783783775233,180,0,False,SL
Brk.Structure,2026-07-09 08:00:00+00:00,2026-07-09 10:00:00+00:00,62973.7,62740.97206000001,62759.8,63401.499999999985,-152.86801460308288,-1.0880221598877797,29.386318854605758,5.877263770921152,8.802215988777977,120,0,False,SL
Brk.Structure,2026-07-10 02:00:00+00:00,2026-07-13 03:00:00+00:00,63731.2,62911.121,62930.0,65333.59999999999,-114.19662913130331,-1.023563404892662,7.903290127309066,1.5806580254618132,2.3563404892662114,4380,9,False,SL
Brk.Structure,2026-07-14 16:00:00+00:00,2026-07-16 07:00:00+00:00,64731.6,64150.14918,64169.4,65856.0,-120.60311090501652,-1.0342419423692657,11.462268692636133,2.2924537385272266,3.4241942369265765,2340,4,False,SL
Brk.Structure,2026-07-18 17:00:00+00:00,2026-07-18 21:00:00+00:00,64278.8,64723.20000000001,64056.6,64723.20000000001,165.16597659766046,2.0,29.028352835282963,5.805670567056593,0.0,240,0,True,TP
Brk.Structure,2026-07-20 16:00:00+00:00,2026-07-24 13:00:00+00:00,65569.7,64370.683000000005,64390.0,67929.09999999999,-109.88371872509884,-1.016374501992028,5.507348605577703,1.1014697211155406,1.6374501992028063,5580,11,False,SL
Brk.Structure,2026-07-26 23:00:00+00:00,2026-07-27 12:00:00+00:00,65381.2,64804.352860000006,64823.8,66495.99999999999,-120.9913189300313,-1.0348890204520933,11.677929033010528,2.335585806602106,3.488902045209326,780,1,False,SL
VWAP.Pullback,2026-05-08 16:00:00+00:00,2026-05-10 15:00:00+00:00,80118.6,81198.00000000003,79578.9,81198.00000000003,182.06596998332444,2.0,14.945025013896291,2.9890050027792583,0.0,2820,5,True,TP
VWAP.Pullback,2026-05-11 01:00:00+00:00,2026-05-11 02:00:00+00:00,81442.9,81225.625,81250.0,81828.69999999998,-175.86890357698522,-1.1263608087091797,42.16395152929107,8.432790305858214,12.636080870917956,60,0,False,SL
VWAP.Pullback,2026-05-14 15:00:00+00:00,2026-05-15 13:00:00+00:00,80917.7,79493.04493,79516.9,83719.3,-110.2767409307525,-1.0170296045117009,5.7256833570102685,1.1451366714020537,1.7029604511700793,1320,2,False,SL
VWAP.Pullback,2026-05-25 22:00:00+00:00,2026-05-25 23:00:00+00:00,77342.8,77218.22757999999,77241.4,77545.60000000002,-155.46466933445254,-1.228524852071012,49.95973367268834,9.991946734537668,14.98033430390586,60,0,False,SL
VWAP.Pullback,2026-06-12 17:00:00+00:00,2026-06-12 20:00:00+00:00,63950.2,63457.956900000005,63477.0,64896.59999999999,-124.20352792476571,-1.0402432375316895,13.462400348689854,2.692480069737971,4.024323753168943,180,0,False,SL
VWAP.Pullback,2026-06-13 08:00:00+00:00,2026-06-13 12:00:00+00:00,63812.6,64162.19999999999,63637.8,64162.19999999999,156.07272311212705,2.0,36.60606407322746,7.321212814645492,0.0,240,0,True,TP
VWAP.Pullback,2026-06-14 08:00:00+00:00,2026-06-14 14:00:00+00:00,64402.6,64160.34612,64179.6,64848.6,-151.858981018831,-1.0863402690582806,28.82577267264574,5.765154534529148,8.634026905828058,360,0,False,SL
VWAP.Pullback,2026-06-17 19:00:00+00:00,2026-06-17 20:00:00+00:00,65479.8,64740.971880000005,64760.4,66918.6,-116.26198264220092,-1.0270060050041656,9.050651367806488,1.8101302735612976,2.700600500416571,60,0,False,SL
VWAP.Pullback,2026-06-21 10:00:00+00:00,2026-06-21 12:00:00+00:00,64177.6,63900.824,63920.0,64692.799999999996,-144.7201298136644,-1.0744409937888182,24.85994254658399,4.971988509316798,7.444099378881826,120,0,False,SL
VWAP.Pullback,2026-06-21 13:00:00+00:00,2026-06-21 20:00:00+00:00,64165.0,63889.72733,63908.9,64677.2,-144.97390722295995,-1.0748639984381103,25.000922946114937,5.000184589222988,7.486399843811024,420,0,False,SL
VWAP.Pullback,2026-06-22 06:00:00+00:00,2026-06-22 07:00:00+00:00,64219.3,64040.68203,64059.9,64538.100000000006,-172.39142359974574,-1.120564429109145,40.232114814930625,8.046422962986126,12.056442910914493,60,0,False,SL
VWAP.Pullback,2026-06-22 09:00:00+00:00,2026-06-22 11:00:00+00:00,64132.4,64386.00000000001,64005.6,64386.00000000001,137.59734549151895,2.0,50.09885798753829,10.019771597507658,0.0,120,0,True,TP
VWAP.Pullback,2026-06-22 12:00:00+00:00,2026-06-22 22:00:00+00:00,64625.0,64050.779,64070.0,65735.0,-120.83738151351268,-1.0346324324324283,11.592412522522523,2.3184825045045043,3.463243243242834,600,1,False,SL
VWAP.Pullback,2026-07-03 10:00:00+00:00,2026-07-03 11:00:00+00:00,61687.6,62086.799999999996,61488.0,62086.799999999996,162.79326653306583,2.0,31.00561122244511,6.201122244489023,0.0,60,0,True,TP
VWAP.Pullback,2026-07-05 02:00:00+00:00,2026-07-05 03:00:00+00:00,62863.0,62731.175,62750.0,63089.0,-179.7611512336304,-1.1665929203539565,49.94757448737731,9.989514897475463,14.973036603405093,60,0,False,SL
VWAP.Pullback,2026-07-06 04:00:00+00:00,2026-07-06 05:00:00+00:00,63280.8,63090.867060000004,63109.8,63622.8,-166.48472528420908,-1.1107189473684138,36.95077984210526,7.390155968421054,11.071894736841392,60,0,False,SL
VWAP.Pullback,2026-07-07 06:00:00+00:00,2026-07-07 12:00:00+00:00,63091.9,63749.1,62763.3,63749.1,176.83974437005466,2.0,19.300213024954438,3.860042604990888,0.0,360,0,True,TP
VWAP.Pullback,2026-07-07 16:00:00+00:00,2026-07-07 21:00:00+00:00,63913.4,63330.995,63350.0,65040.200000000004,-120.2975926517562,-1.0337326943556928,11.29254481718137,2.258508963436274,3.3732694355692816,300,0,False,SL
VWAP.Pullback,2026-07-09 17:00:00+00:00,2026-07-09 18:00:00+00:00,62670.9,62950.30000000001,62531.2,62950.30000000001,146.04672870436815,2.0,44.96105941302652,8.992211882605304,0.0,60,0,True,TP
VWAP.Pullback,2026-07-10 17:00:00+00:00,2026-07-10 18:00:00+00:00,64122.3,63782.8594,63802.0,64762.90000000001,-135.9114254261619,-1.0597583515454219,19.966462597564604,3.993292519512921,5.9758351545421915,60,0,False,SL
VWAP.Pullback,2026-07-10 23:00:00+00:00,2026-07-11 02:00:00+00:00,64085.1,63930.815,63950.0,64355.299999999996,-185.25503256846528,-1.1420059215395846,47.37820688379029,9.475641376758059,14.200592153958459,180,0,False,SL
VWAP.Pullback,2026-07-11 04:00:00+00:00,2026-07-11 14:00:00+00:00,64120.0,64280.0,64040.0,64280.0,64.69120399251403,2.0,50.06238303181535,10.01247660636307,0.0,600,1,True,TP
VWAP.Pullback,2026-07-11 16:00:00+00:00,2026-07-11 23:00:00+00:00,64145.5,63844.54089,63863.7,64709.100000000006,-140.84891573243434,-1.0679883250532303,22.709375601490184,4.541875120298037,6.798832505323035,420,0,False,SL
VWAP.Pullback,2026-07-12 19:00:00+00:00,2026-07-12 21:00:00+00:00,64128.9,63960.90597,63980.1,64426.50000000001,-177.4475427298355,-1.1289921370967633,43.04092942540238,8.608185885080477,12.899213709676324,120,0,False,SL
VWAP.Pullback,2026-07-15 13:00:00+00:00,2026-07-16 00:00:00+00:00,65130.1,64547.6299,64567.0,66256.29999999999,-120.69736067128403,-1.0343990410229091,11.514627055585184,2.3029254111170365,3.439904102290915,660,1,False,SL
VWAP.Pullback,2026-07-20 00:00:00+00:00,2026-07-20 01:00:00+00:00,64700.1,64519.13845,64538.5,65023.299999999996,-171.93975437500245,-1.1198115717821882,39.981200015470655,7.996240003094131,11.981157178218822,60,0,False,SL
VWAP.Pullback,2026-07-20 03:00:00+00:00,2026-07-20 04:00:00+00:00,64797.9,64530.635,64550.0,65293.700000000004,-146.92501855586738,-1.0781161758773612,26.084819483662613,5.216963896732523,7.811617587736123,60,0,False,SL
VWAP.Pullback,2026-07-21 18:00:00+00:00,2026-07-21 23:00:00+00:00,66186.6,66529.20000000001,66015.3,66529.20000000001,153.51460595446665,2.0,38.73782837127781,7.747565674255561,0.0,300,0,True,TP
VWAP.Pullback,2026-07-22 00:00:00+00:00,2026-07-22 03:00:00+00:00,66519.8,66180.14,66200.0,67159.40000000001,-137.3170619136961,-1.0621013133208268,20.747332707942277,4.149466541588456,6.210131332082677,180,0,False,SL
VWAP.Pullback,2026-07-22 23:00:00+00:00,2026-07-23 00:00:00+00:00,66017.8,66249.00000000001,65902.2,66249.00000000001,114.9992274810821,2.0,50.08755214502756,10.017510429005512,0.0,60,0,True,TP
ORB,2026-05-08 11:00:00+00:00,2026-05-08 13:00:00+00:00,80177.7,79707.68052000001,79731.6,81069.89999999998,-132.22824216812296,-1.0536190988567526,17.920351997310373,3.5840703994620746,5.361909885675254,120,0,False,SL
ORB,2026-05-09 17:00:00+00:00,2026-05-09 18:00:00+00:00,80580.0,80861.20000000001,80439.4,80861.20000000001,114.38029287665154,2.0,50.08724249193349,10.017448498386699,0.0,60,0,True,TP
ORB,2026-05-10 13:00:00+00:00,2026-05-10 15:00:00+00:00,80882.0,81181.6,80732.2,81181.6,125.0969560594482,2.0,50.092604040454,10.0185208080908,0.0,120,0,True,TP
ORB,2026-05-14 15:00:00+00:00,2026-05-15 13:00:00+00:00,80917.7,79493.04493,79516.9,83719.3,-110.2767409307525,-1.0170296045117009,5.7256833570102685,1.1451366714020537,1.7029604511700793,1320,2,False,SL
ORB,2026-05-25 10:00:00+00:00,2026-05-25 11:00:00+00:00,77560.1,77359.58516,77382.8,77914.70000000001,-178.6133621522836,-1.130935363790187,43.68857449520515,8.73771489904103,13.093536379018708,60,0,False,SL
ORB,2026-05-26 11:00:00+00:00,2026-05-26 15:00:00+00:00,77397.7,76510.63992,76533.6,79125.89999999998,-116.00106051984841,-1.0265710913088817,8.905701881726742,1.7811403763453484,2.6571091308881627,240,0,False,SL
ORB,2026-06-12 15:00:00+00:00,2026-06-14 21:00:00+00:00,63970.4,65611.0,63150.1,65611.0,190.5219017432638,1.9999999999999911,7.898415213946089,1.579683042789218,0.0,3240,6,True,TP
ORB,2026-06-14 22:00:00+00:00,2026-06-17 22:00:00+00:00,65276.9,63952.30855,63971.5,67887.70000000001,-108.88006933736762,-1.0147015857208506,4.949793494331235,0.989958698866247,1.4701585720850636,4320,9,False,SL
ORB,2026-06-20 16:00:00+00:00,2026-06-20 17:00:00+00:00,64129.8,63787.55799,63806.7,64776.000000000015,-135.60335338718346,-1.0592448467966438,19.795320023212273,3.9590640046424546,5.924484679664373,60,0,False,SL
ORB,2026-06-22 13:00:00+00:00,2026-06-22 16:00:00+00:00,65116.4,64532.33449,64551.7,66245.80000000002,-120.63401110217659,-1.0342934478484078,11.479434610412522,2.2958869220825044,3.4293447848407728,180,0,False,SL
ORB,2026-07-01 22:00:00+00:00,2026-07-01 23:00:00+00:00,60788.7,60081.77006,60099.8,62166.499999999985,-115.76167252663691,-1.0261720714182037,8.772715202496808,1.7545430404993618,2.6172071418203666,60,0,False,SL
