sym,fold,variant,entry_time,exit_time,pnl,r_multiple,win,exit_type
OP-USDT-SWAP,3,VAR_B,2026-01-09 14:00:00+00:00,2026-01-09 15:00:00+00:00,-114.0606,-1.0233,0,SL
OP-USDT-SWAP,3,VAR_B,2026-01-10 10:00:00+00:00,2026-01-10 12:00:00+00:00,189.1555,2.0,1,TP
OP-USDT-SWAP,3,VAR_B,2026-01-11 17:00:00+00:00,2026-01-11 20:00:00+00:00,-117.9053,-1.0297,0,SL
OP-USDT-SWAP,3,VAR_B,2026-01-18 06:00:00+00:00,2026-01-18 07:00:00+00:00,-115.8094,-1.0263,0,SL
OP-USDT-SWAP,3,VAR_B,2026-01-18 16:00:00+00:00,2026-01-18 23:00:00+00:00,-116.2091,-1.0269,0,SL
OP-USDT-SWAP,4,VAR_B,2026-02-14 16:00:00+00:00,2026-02-14 20:00:00+00:00,188.1571,2.0,1,TP
OP-USDT-SWAP,4,VAR_B,2026-03-05 11:00:00+00:00,2026-03-05 12:00:00+00:00,-112.5268,-1.0208,0,SL
OP-USDT-SWAP,4,VAR_B,2026-03-05 15:00:00+00:00,2026-03-05 16:00:00+00:00,-111.8481,-1.0196,0,SL
OP-USDT-SWAP,4,VAR_B,2026-04-20 21:00:00+00:00,2026-04-20 23:00:00+00:00,-114.5212,-1.0241,0,SL
OP-USDT-SWAP,4,VAR_B,2026-04-21 15:00:00+00:00,2026-04-21 17:00:00+00:00,-115.3659,-1.0255,0,SL
OP-USDT-SWAP,4,VAR_B,2026-04-27 01:00:00+00:00,2026-04-27 03:00:00+00:00,188.0477,2.0,1,TP
OP-USDT-SWAP,4,VAR_B,2026-04-27 04:00:00+00:00,2026-04-27 05:00:00+00:00,-117.4523,-1.029,0,SL
OP-USDT-SWAP,5,VAR_B,2026-05-10 14:00:00+00:00,2026-05-10 20:00:00+00:00,-113.5837,-1.0225,0,SL
OP-USDT-SWAP,5,VAR_B,2026-07-11 15:00:00+00:00,2026-07-11 20:00:00+00:00,185.8337,2.0,1,TP
OP-USDT-SWAP,5,VAR_B,2026-07-11 21:00:00+00:00,2026-07-11 22:00:00+00:00,-119.2947,-1.0321,0,SL
NEAR-USDT-SWAP,1,VAR_B,2025-04-30 10:00:00+00:00,2025-04-30 12:00:00+00:00,-115.0381,-1.025,0,SL
NEAR-USDT-SWAP,1,VAR_B,2025-06-25 14:00:00+00:00,2025-06-25 15:00:00+00:00,-114.5283,-1.0241,0,SL
NEAR-USDT-SWAP,1,VAR_B,2025-06-28 23:00:00+00:00,2025-06-29 01:00:00+00:00,-118.6734,-1.031,0,SL
NEAR-USDT-SWAP,1,VAR_B,2025-06-29 17:00:00+00:00,2025-06-29 19:00:00+00:00,185.1077,2.0,1,TP
NEAR-USDT-SWAP,1,VAR_B,2025-07-26 17:00:00+00:00,2025-07-26 18:00:00+00:00,-115.1788,-1.0252,0,SL
NEAR-USDT-SWAP,1,VAR_B,2025-07-27 11:00:00+00:00,2025-07-27 12:00:00+00:00,-117.191,-1.0286,0,SL
NEAR-USDT-SWAP,1,VAR_B,2025-07-27 13:00:00+00:00,2025-07-27 14:00:00+00:00,-116.3252,-1.0271,0,SL
NEAR-USDT-SWAP,2,VAR_B,2025-08-17 12:00:00+00:00,2025-08-17 13:00:00+00:00,-117.5524,-1.0292,0,SL
NEAR-USDT-SWAP,2,VAR_B,2025-09-07 14:00:00+00:00,2025-09-07 18:00:00+00:00,-129.4926,-1.0491,0,SL
NEAR-USDT-SWAP,2,VAR_B,2025-09-21 19:00:00+00:00,2025-09-22 00:00:00+00:00,-116.5943,-1.0276,0,SL
NEAR-USDT-SWAP,2,VAR_B,2025-10-25 19:00:00+00:00,2025-10-25 21:00:00+00:00,-122.3171,-1.0371,0,SL
NEAR-USDT-SWAP,2,VAR_B,2025-10-26 09:00:00+00:00,2025-10-26 11:00:00+00:00,183.9072,2.0,1,TP
NEAR-USDT-SWAP,3,VAR_B,2025-11-13 15:00:00+00:00,2025-11-13 16:00:00+00:00,-110.6172,-1.0176,0,SL
NEAR-USDT-SWAP,3,VAR_B,2025-12-27 16:00:00+00:00,2025-12-27 22:00:00+00:00,187.4304,2.0,1,TP
NEAR-USDT-SWAP,3,VAR_B,2026-01-11 01:00:00+00:00,2026-01-11 17:00:00+00:00,187.2245,2.0,1,TP
NEAR-USDT-SWAP,4,VAR_B,2026-02-17 13:00:00+00:00,2026-02-17 14:00:00+00:00,-117.3671,-1.0288,0,SL
NEAR-USDT-SWAP,4,VAR_B,2026-03-06 15:00:00+00:00,2026-03-06 17:00:00+00:00,-111.0758,-1.0184,0,SL
NEAR-USDT-SWAP,4,VAR_B,2026-03-15 02:00:00+00:00,2026-03-15 03:00:00+00:00,186.2523,2.0,1,TP
NEAR-USDT-SWAP,4,VAR_B,2026-04-04 13:00:00+00:00,2026-04-04 15:00:00+00:00,184.7336,2.0,1,TP
NEAR-USDT-SWAP,4,VAR_B,2026-04-11 17:00:00+00:00,2026-04-11 18:00:00+00:00,187.7625,2.0,1,TP
NEAR-USDT-SWAP,4,VAR_B,2026-04-21 11:00:00+00:00,2026-04-21 12:00:00+00:00,-119.6225,-1.0326,0,SL
NEAR-USDT-SWAP,4,VAR_B,2026-04-24 11:00:00+00:00,2026-04-24 22:00:00+00:00,-123.184,-1.0385,0,SL
NEAR-USDT-SWAP,4,VAR_B,2026-04-26 04:00:00+00:00,2026-04-26 07:00:00+00:00,178.2327,2.0,1,TP
NEAR-USDT-SWAP,5,VAR_B,2026-05-10 17:00:00+00:00,2026-05-10 19:00:00+00:00,186.6768,2.0,1,TP
ATOM-USDT-SWAP,1,VAR_B,2025-04-29 15:00:00+00:00,2025-04-29 20:00:00+00:00,-118.7085,-1.0311,0,SL
ATOM-USDT-SWAP,1,VAR_B,2025-06-29 17:00:00+00:00,2025-06-29 21:00:00+00:00,177.9631,2.0,1,TP
ATOM-USDT-SWAP,1,VAR_B,2025-07-16 15:00:00+00:00,2025-07-16 18:00:00+00:00,188.677,2.0,1,TP
ATOM-USDT-SWAP,1,VAR_B,2025-07-21 13:00:00+00:00,2025-07-21 16:00:00+00:00,-115.6588,-1.026,0,SL
ATOM-USDT-SWAP,2,VAR_B,2025-09-18 18:00:00+00:00,2025-09-19 01:00:00+00:00,183.398,2.0,1,TP
ATOM-USDT-SWAP,3,VAR_B,2025-12-27 12:00:00+00:00,2025-12-27 13:00:00+00:00,-126.836,-1.0446,0,SL
ATOM-USDT-SWAP,3,VAR_B,2025-12-27 16:00:00+00:00,2025-12-27 23:00:00+00:00,181.3906,2.0,1,TP
ATOM-USDT-SWAP,3,VAR_B,2026-01-11 17:00:00+00:00,2026-01-11 20:00:00+00:00,-115.8839,-1.0264,0,SL
ATOM-USDT-SWAP,3,VAR_B,2026-01-12 02:00:00+00:00,2026-01-12 03:00:00+00:00,189.5095,2.0,1,TP
ATOM-USDT-SWAP,3,VAR_B,2026-01-13 14:00:00+00:00,2026-01-13 15:00:00+00:00,188.2759,2.0,1,TP
ATOM-USDT-SWAP,4,VAR_B,2026-03-13 10:00:00+00:00,2026-03-13 13:00:00+00:00,182.636,2.0,1,TP
ATOM-USDT-SWAP,4,VAR_B,2026-03-14 22:00:00+00:00,2026-03-15 00:00:00+00:00,-126.4286,-1.044,0,SL
ATOM-USDT-SWAP,4,VAR_B,2026-03-15 14:00:00+00:00,2026-03-15 15:00:00+00:00,-128.7648,-1.0478,0,SL
ATOM-USDT-SWAP,4,VAR_B,2026-03-15 23:00:00+00:00,2026-03-16 03:00:00+00:00,181.196,2.0,1,TP
ATOM-USDT-SWAP,4,VAR_B,2026-04-05 03:00:00+00:00,2026-04-05 05:00:00+00:00,-132.8759,-1.0547,0,SL
ATOM-USDT-SWAP,4,VAR_B,2026-04-11 19:00:00+00:00,2026-04-12 01:00:00+00:00,-124.6139,-1.0409,0,SL
ATOM-USDT-SWAP,5,VAR_B,2026-04-29 10:00:00+00:00,2026-04-29 11:00:00+00:00,-131.3943,-1.0522,0,SL
ATOM-USDT-SWAP,5,VAR_B,2026-07-04 18:00:00+00:00,2026-07-04 23:00:00+00:00,-125.0793,-1.0417,0,SL
SUI-USDT-SWAP,1,VAR_B,2025-05-18 14:00:00+00:00,2025-05-18 17:00:00+00:00,-113.3755,-1.0222,0,SL
SUI-USDT-SWAP,1,VAR_B,2025-05-21 14:00:00+00:00,2025-05-21 16:00:00+00:00,190.9783,2.0,1,TP
SUI-USDT-SWAP,1,VAR_B,2025-06-07 14:00:00+00:00,2025-06-07 15:00:00+00:00,-116.9093,-1.0281,0,SL
SUI-USDT-SWAP,1,VAR_B,2025-07-06 09:00:00+00:00,2025-07-06 13:00:00+00:00,183.511,2.0,1,TP
SUI-USDT-SWAP,1,VAR_B,2025-07-06 14:00:00+00:00,2025-07-06 15:00:00+00:00,-121.964,-1.0365,0,SL
SUI-USDT-SWAP,2,VAR_B,2025-08-17 09:00:00+00:00,2025-08-17 16:00:00+00:00,185.59,2.0,1,TP
SUI-USDT-SWAP,2,VAR_B,2025-09-06 17:00:00+00:00,2025-09-06 19:00:00+00:00,-126.2582,-1.0437,0,SL
SUI-USDT-SWAP,2,VAR_B,2025-09-07 09:00:00+00:00,2025-09-07 18:00:00+00:00,-132.1003,-1.0534,0,SL
SUI-USDT-SWAP,2,VAR_B,2025-10-04 14:00:00+00:00,2025-10-04 15:00:00+00:00,-119.9668,-1.0332,0,SL
SUI-USDT-SWAP,2,VAR_B,2025-10-04 23:00:00+00:00,2025-10-05 00:00:00+00:00,-120.725,-1.0344,0,SL
SUI-USDT-SWAP,3,VAR_B,2025-12-14 01:00:00+00:00,2025-12-14 05:00:00+00:00,-118.8902,-1.0314,0,SL
SUI-USDT-SWAP,3,VAR_B,2025-12-14 11:00:00+00:00,2025-12-14 14:00:00+00:00,-119.6963,-1.0327,0,SL
SUI-USDT-SWAP,3,VAR_B,2026-01-09 14:00:00+00:00,2026-01-09 15:00:00+00:00,-112.6821,-1.021,0,SL
SUI-USDT-SWAP,3,VAR_B,2026-01-10 10:00:00+00:00,2026-01-10 13:00:00+00:00,-114.4557,-1.024,0,SL
SUI-USDT-SWAP,3,VAR_B,2026-01-10 16:00:00+00:00,2026-01-10 17:00:00+00:00,-115.8674,-1.0263,0,SL
SUI-USDT-SWAP,3,VAR_B,2026-01-11 17:00:00+00:00,2026-01-11 20:00:00+00:00,-120.2088,-1.0336,0,SL
SUI-USDT-SWAP,4,VAR_B,2026-03-15 03:00:00+00:00,2026-03-15 04:00:00+00:00,-121.3142,-1.0354,0,SL
SUI-USDT-SWAP,4,VAR_B,2026-04-11 17:00:00+00:00,2026-04-11 19:00:00+00:00,183.8372,2.0,1,TP
SUI-USDT-SWAP,4,VAR_B,2026-04-11 20:00:00+00:00,2026-04-11 21:00:00+00:00,-121.9386,-1.0365,0,SL
SUI-USDT-SWAP,5,VAR_B,2026-05-14 14:00:00+00:00,2026-05-14 20:00:00+00:00,-112.72,-1.0211,0,SL
SUI-USDT-SWAP,5,VAR_B,2026-07-03 12:00:00+00:00,2026-07-03 19:00:00+00:00,187.2993,2.0,1,TP
SUI-USDT-SWAP,5,VAR_B,2026-07-04 16:00:00+00:00,2026-07-04 17:00:00+00:00,-119.4458,-1.0323,0,SL
SUI-USDT-SWAP,5,VAR_B,2026-07-05 22:00:00+00:00,2026-07-06 00:00:00+00:00,-119.6547,-1.0327,0,SL
SUI-USDT-SWAP,5,VAR_B,2026-07-19 10:00:00+00:00,2026-07-19 17:00:00+00:00,-131.2547,-1.052,0,SL
APT-USDT-SWAP,1,VAR_B,2025-05-01 11:00:00+00:00,2025-05-02 04:00:00+00:00,-117.2877,-1.0287,0,SL
APT-USDT-SWAP,1,VAR_B,2025-07-20 02:00:00+00:00,2025-07-20 09:00:00+00:00,191.2875,2.0,1,TP
APT-USDT-SWAP,2,VAR_B,2025-08-24 09:00:00+00:00,2025-08-24 10:00:00+00:00,-120.6616,-1.0343,0,SL
APT-USDT-SWAP,2,VAR_B,2025-09-13 10:00:00+00:00,2025-09-13 13:00:00+00:00,-126.2946,-1.0437,0,SL
APT-USDT-SWAP,3,VAR_B,2025-11-02 09:00:00+00:00,2025-11-02 10:00:00+00:00,-117.7768,-1.0295,0,SL
APT-USDT-SWAP,3,VAR_B,2025-12-21 09:00:00+00:00,2025-12-21 10:00:00+00:00,-116.1272,-1.0268,0,SL
APT-USDT-SWAP,3,VAR_B,2026-01-04 14:00:00+00:00,2026-01-04 16:00:00+00:00,187.0545,2.0,1,TP
APT-USDT-SWAP,4,VAR_B,2026-04-19 12:00:00+00:00,2026-04-19 13:00:00+00:00,188.028,2.0,1,TP
APT-USDT-SWAP,4,VAR_B,2026-04-21 16:00:00+00:00,2026-04-21 17:00:00+00:00,-119.0864,-1.0317,0,SL
APT-USDT-SWAP,4,VAR_B,2026-04-26 05:00:00+00:00,2026-04-26 08:00:00+00:00,183.322,2.0,1,TP
APT-USDT-SWAP,5,VAR_B,2026-05-10 09:00:00+00:00,2026-05-10 12:00:00+00:00,-117.3654,-1.0288,0,SL
APT-USDT-SWAP,5,VAR_B,2026-06-21 17:00:00+00:00,2026-06-21 21:00:00+00:00,-117.0951,-1.0284,0,SL
APT-USDT-SWAP,5,VAR_B,2026-07-03 15:00:00+00:00,2026-07-03 16:00:00+00:00,-121.1948,-1.0352,0,SL
APT-USDT-SWAP,5,VAR_B,2026-07-10 09:00:00+00:00,2026-07-10 14:00:00+00:00,-117.58,-1.0292,0,SL
APT-USDT-SWAP,5,VAR_B,2026-07-11 11:00:00+00:00,2026-07-11 13:00:00+00:00,183.9739,2.0,1,TP
APT-USDT-SWAP,5,VAR_B,2026-07-11 14:00:00+00:00,2026-07-11 23:00:00+00:00,-123.0495,-1.0383,0,SL
WIF-USDT-SWAP,1,VAR_B,2025-06-29 10:00:00+00:00,2025-06-29 13:00:00+00:00,191.9349,2.0,1,TP
WIF-USDT-SWAP,1,VAR_B,2025-07-06 09:00:00+00:00,2025-07-06 13:00:00+00:00,191.3864,2.0,1,TP
WIF-USDT-SWAP,1,VAR_B,2025-07-09 13:00:00+00:00,2025-07-09 18:00:00+00:00,190.656,2.0,1,TP
WIF-USDT-SWAP,1,VAR_B,2025-07-20 02:00:00+00:00,2025-07-20 13:00:00+00:00,193.4837,2.0,1,TP
WIF-USDT-SWAP,1,VAR_B,2025-08-24 03:00:00+00:00,2025-08-24 05:00:00+00:00,-114.9987,-1.0249,0,SL
WIF-USDT-SWAP,2,VAR_B,2025-09-07 02:00:00+00:00,2025-09-07 09:00:00+00:00,-120.0157,-1.0333,0,SL
WIF-USDT-SWAP,2,VAR_B,2025-09-07 12:00:00+00:00,2025-09-07 15:00:00+00:00,-120.6528,-1.0343,0,SL
WIF-USDT-SWAP,3,VAR_B,2025-11-28 03:00:00+00:00,2025-11-28 08:00:00+00:00,189.9556,2.0,1,TP
WIF-USDT-SWAP,3,VAR_B,2025-12-14 08:00:00+00:00,2025-12-14 11:00:00+00:00,-119.1439,-1.0318,0,SL
WIF-USDT-SWAP,3,VAR_B,2026-01-08 15:00:00+00:00,2026-01-09 01:00:00+00:00,-109.3786,-1.0155,0,SL
WIF-USDT-SWAP,3,VAR_B,2026-01-09 10:00:00+00:00,2026-01-09 14:00:00+00:00,-111.7883,-1.0195,0,SL
WIF-USDT-SWAP,3,VAR_B,2026-01-09 16:00:00+00:00,2026-01-10 03:00:00+00:00,-110.8751,-1.018,0,SL
WIF-USDT-SWAP,3,VAR_B,2026-01-11 13:00:00+00:00,2026-01-11 15:00:00+00:00,-118.7435,-1.0311,0,SL
WIF-USDT-SWAP,4,VAR_B,2026-03-21 12:00:00+00:00,2026-03-21 23:00:00+00:00,-116.2802,-1.027,0,SL
WIF-USDT-SWAP,4,VAR_B,2026-03-26 14:00:00+00:00,2026-03-26 17:00:00+00:00,-115.382,-1.0255,0,SL
WIF-USDT-SWAP,4,VAR_B,2026-04-11 17:00:00+00:00,2026-04-11 19:00:00+00:00,188.334,2.0,1,TP
WIF-USDT-SWAP,4,VAR_B,2026-05-03 14:00:00+00:00,2026-05-04 01:00:00+00:00,186.9076,2.0,1,TP
WIF-USDT-SWAP,5,VAR_B,2026-05-10 16:00:00+00:00,2026-05-10 17:00:00+00:00,187.8572,2.0,1,TP
WIF-USDT-SWAP,5,VAR_B,2026-07-03 12:00:00+00:00,2026-07-03 14:00:00+00:00,-113.1453,-1.0218,0,SL
WIF-USDT-SWAP,5,VAR_B,2026-07-03 15:00:00+00:00,2026-07-03 21:00:00+00:00,191.5698,2.0,1,TP
WIF-USDT-SWAP,5,VAR_B,2026-07-05 22:00:00+00:00,2026-07-06 05:00:00+00:00,-114.7994,-1.0246,0,SL
PEPE-USDT-SWAP,1,VAR_B,2025-04-30 12:00:00+00:00,2025-04-30 13:00:00+00:00,-113.7171,-1.0228,0,SL
PEPE-USDT-SWAP,1,VAR_B,2025-05-01 11:00:00+00:00,2025-05-01 13:00:00+00:00,-114.3359,-1.0238,0,SL
PEPE-USDT-SWAP,1,VAR_B,2025-05-01 15:00:00+00:00,2025-05-01 18:00:00+00:00,-113.2927,-1.0221,0,SL
PEPE-USDT-SWAP,1,VAR_B,2025-05-28 13:00:00+00:00,2025-05-28 14:00:00+00:00,-111.8636,-1.0197,0,SL
PEPE-USDT-SWAP,1,VAR_B,2025-06-25 14:00:00+00:00,2025-06-25 15:00:00+00:00,-111.8299,-1.0196,0,SL
PEPE-USDT-SWAP,2,VAR_B,2025-09-07 12:00:00+00:00,2025-09-07 18:00:00+00:00,-126.623,-1.0443,0,SL
PEPE-USDT-SWAP,3,VAR_B,2025-12-27 12:00:00+00:00,2025-12-27 16:00:00+00:00,183.1724,2.0,1,TP
PEPE-USDT-SWAP,3,VAR_B,2025-12-27 17:00:00+00:00,2025-12-27 18:00:00+00:00,-122.4457,-1.0373,0,SL
PEPE-USDT-SWAP,3,VAR_B,2025-12-31 15:00:00+00:00,2025-12-31 16:00:00+00:00,-122.9671,-1.0382,0,SL
PEPE-USDT-SWAP,3,VAR_B,2026-01-09 14:00:00+00:00,2026-01-09 15:00:00+00:00,-109.7674,-1.0162,0,SL
PEPE-USDT-SWAP,3,VAR_B,2026-01-09 16:00:00+00:00,2026-01-09 17:00:00+00:00,193.9747,2.0,1,TP
PEPE-USDT-SWAP,4,VAR_B,2026-02-18 15:00:00+00:00,2026-02-18 18:00:00+00:00,-114.5438,-1.0241,0,SL
PEPE-USDT-SWAP,4,VAR_B,2026-04-19 13:00:00+00:00,2026-04-19 15:00:00+00:00,-115.3521,-1.0255,0,SL
PEPE-USDT-SWAP,4,VAR_B,2026-04-26 04:00:00+00:00,2026-04-26 06:00:00+00:00,184.1445,2.0,1,TP
PEPE-USDT-SWAP,4,VAR_B,2026-04-26 07:00:00+00:00,2026-04-26 21:00:00+00:00,-122.2549,-1.037,0,SL
PEPE-USDT-SWAP,5,VAR_B,2026-05-02 16:00:00+00:00,2026-05-02 18:00:00+00:00,-125.9761,-1.0432,0,SL
PEPE-USDT-SWAP,5,VAR_B,2026-05-09 17:00:00+00:00,2026-05-10 01:00:00+00:00,-119.0522,-1.0317,0,SL
PEPE-USDT-SWAP,5,VAR_B,2026-05-10 16:00:00+00:00,2026-05-10 17:00:00+00:00,183.4008,2.0,1,TP
PEPE-USDT-SWAP,5,VAR_B,2026-07-10 02:00:00+00:00,2026-07-10 10:00:00+00:00,188.3964,2.0,1,TP
PEPE-USDT-SWAP,5,VAR_B,2026-07-19 07:00:00+00:00,2026-07-19 08:00:00+00:00,183.8099,2.0,1,TP
ENA-USDT-SWAP,1,VAR_B,2026-03-15 03:00:00+00:00,2026-03-15 06:00:00+00:00,-118.739,-1.0311,0,SL
ENA-USDT-SWAP,1,VAR_B,2026-03-15 09:00:00+00:00,2026-03-15 13:00:00+00:00,-119.63,-1.0326,0,SL
ENA-USDT-SWAP,2,VAR_B,2026-04-15 00:00:00+00:00,2026-04-15 07:00:00+00:00,-113.2399,-1.022,0,SL
ENA-USDT-SWAP,2,VAR_B,2026-04-20 12:00:00+00:00,2026-04-20 16:00:00+00:00,-110.7897,-1.0179,0,SL
ENA-USDT-SWAP,2,VAR_B,2026-04-21 18:00:00+00:00,2026-04-21 19:00:00+00:00,-111.1639,-1.0185,0,SL
ENA-USDT-SWAP,2,VAR_B,2026-04-22 15:00:00+00:00,2026-04-22 19:00:00+00:00,-113.1751,-1.0219,0,SL
ENA-USDT-SWAP,3,VAR_B,2026-05-10 17:00:00+00:00,2026-05-10 18:00:00+00:00,191.1095,2.0,1,TP
ENA-USDT-SWAP,4,VAR_B,2026-06-20 15:00:00+00:00,2026-06-21 08:00:00+00:00,193.3375,2.0,1,TP
ENA-USDT-SWAP,5,VAR_B,2026-07-03 15:00:00+00:00,2026-07-04 07:00:00+00:00,-113.4223,-1.0223,0,SL
ENA-USDT-SWAP,5,VAR_B,2026-07-04 15:00:00+00:00,2026-07-04 22:00:00+00:00,-115.3648,-1.0255,0,SL
ENA-USDT-SWAP,5,VAR_B,2026-07-10 02:00:00+00:00,2026-07-10 14:00:00+00:00,-114.6357,-1.0243,0,SL
ENA-USDT-SWAP,5,VAR_B,2026-07-26 03:00:00+00:00,2026-07-26 06:00:00+00:00,-127.619,-1.0459,0,SL
ENA-USDT-SWAP,5,VAR_B,2026-07-26 07:00:00+00:00,2026-07-26 08:00:00+00:00,-125.4123,-1.0423,0,SL
UNI-USDT-SWAP,1,VAR_B,2025-06-08 12:00:00+00:00,2025-06-09 02:00:00+00:00,-117.4273,-1.0289,0,SL
UNI-USDT-SWAP,1,VAR_B,2025-07-07 14:00:00+00:00,2025-07-07 15:00:00+00:00,-116.4983,-1.0274,0,SL
UNI-USDT-SWAP,1,VAR_B,2025-07-13 13:00:00+00:00,2025-07-13 14:00:00+00:00,189.9078,2.0,1,TP
UNI-USDT-SWAP,1,VAR_B,2025-07-13 15:00:00+00:00,2025-07-13 21:00:00+00:00,-114.0122,-1.0233,0,SL
UNI-USDT-SWAP,1,VAR_B,2025-07-20 02:00:00+00:00,2025-07-20 03:00:00+00:00,192.1505,2.0,1,TP
UNI-USDT-SWAP,1,VAR_B,2025-07-26 23:00:00+00:00,2025-07-27 09:00:00+00:00,-115.5798,-1.0259,0,SL
UNI-USDT-SWAP,2,VAR_B,2025-08-17 09:00:00+00:00,2025-08-17 13:00:00+00:00,-115.9472,-1.0265,0,SL
UNI-USDT-SWAP,2,VAR_B,2025-10-05 05:00:00+00:00,2025-10-05 08:00:00+00:00,186.4978,2.0,1,TP
UNI-USDT-SWAP,3,VAR_B,2025-12-27 16:00:00+00:00,2025-12-27 22:00:00+00:00,-119.7533,-1.0328,0,SL
UNI-USDT-SWAP,4,VAR_B,2026-02-18 13:00:00+00:00,2026-02-18 14:00:00+00:00,-116.4756,-1.0274,0,SL
UNI-USDT-SWAP,4,VAR_B,2026-02-18 15:00:00+00:00,2026-02-18 18:00:00+00:00,-115.135,-1.0251,0,SL
UNI-USDT-SWAP,4,VAR_B,2026-03-05 10:00:00+00:00,2026-03-05 16:00:00+00:00,-113.0544,-1.0217,0,SL
UNI-USDT-SWAP,4,VAR_B,2026-03-12 10:00:00+00:00,2026-03-12 14:00:00+00:00,-119.5676,-1.0325,0,SL
UNI-USDT-SWAP,4,VAR_B,2026-03-13 00:00:00+00:00,2026-03-13 01:00:00+00:00,187.0967,2.0,1,TP
UNI-USDT-SWAP,4,VAR_B,2026-03-15 03:00:00+00:00,2026-03-15 05:00:00+00:00,-124.1207,-1.0401,0,SL
UNI-USDT-SWAP,5,VAR_B,2026-05-02 22:00:00+00:00,2026-05-03 00:00:00+00:00,-133.8285,-1.0563,0,SL
UNI-USDT-SWAP,5,VAR_B,2026-05-13 10:00:00+00:00,2026-05-13 11:00:00+00:00,-120.3689,-1.0339,0,SL
UNI-USDT-SWAP,5,VAR_B,2026-06-20 15:00:00+00:00,2026-06-21 01:00:00+00:00,-111.4624,-1.019,0,SL
UNI-USDT-SWAP,5,VAR_B,2026-06-21 10:00:00+00:00,2026-06-21 11:00:00+00:00,-114.9255,-1.0248,0,SL
UNI-USDT-SWAP,5,VAR_B,2026-06-27 16:00:00+00:00,2026-06-27 19:00:00+00:00,-115.9752,-1.0265,0,SL
UNI-USDT-SWAP,5,VAR_B,2026-07-11 11:00:00+00:00,2026-07-11 12:00:00+00:00,189.9758,2.0,1,TP
UNI-USDT-SWAP,5,VAR_B,2026-07-19 04:00:00+00:00,2026-07-19 07:00:00+00:00,-121.0576,-1.035,0,SL
FIL-USDT-SWAP,1,VAR_B,2025-05-01 11:00:00+00:00,2025-05-01 13:00:00+00:00,-117.5809,-1.0292,0,SL
FIL-USDT-SWAP,2,VAR_B,2025-08-17 12:00:00+00:00,2025-08-17 15:00:00+00:00,183.8483,2.0,1,TP
FIL-USDT-SWAP,2,VAR_B,2025-09-06 17:00:00+00:00,2025-09-06 19:00:00+00:00,-124.7261,-1.0411,0,SL
FIL-USDT-SWAP,2,VAR_B,2025-09-07 03:00:00+00:00,2025-09-07 05:00:00+00:00,182.1382,2.0,1,TP
FIL-USDT-SWAP,2,VAR_B,2025-09-19 01:00:00+00:00,2025-09-19 02:00:00+00:00,-120.8616,-1.0347,0,SL
FIL-USDT-SWAP,3,VAR_B,2025-12-20 22:00:00+00:00,2025-12-20 23:00:00+00:00,187.1635,2.0,1,TP
FIL-USDT-SWAP,3,VAR_B,2026-01-09 14:00:00+00:00,2026-01-09 15:00:00+00:00,-113.6922,-1.0227,0,SL
FIL-USDT-SWAP,3,VAR_B,2026-01-10 20:00:00+00:00,2026-01-10 21:00:00+00:00,-118.2884,-1.0304,0,SL
FIL-USDT-SWAP,3,VAR_B,2026-01-11 10:00:00+00:00,2026-01-11 15:00:00+00:00,-122.1133,-1.0368,0,SL
FIL-USDT-SWAP,3,VAR_B,2026-01-17 09:00:00+00:00,2026-01-17 14:00:00+00:00,190.2313,2.0,1,TP
FIL-USDT-SWAP,4,VAR_B,2026-03-05 09:00:00+00:00,2026-03-05 10:00:00+00:00,-114.4507,-1.024,0,SL
FIL-USDT-SWAP,4,VAR_B,2026-04-11 17:00:00+00:00,2026-04-11 18:00:00+00:00,-122.3673,-1.0372,0,SL
FIL-USDT-SWAP,4,VAR_B,2026-04-26 05:00:00+00:00,2026-04-26 06:00:00+00:00,181.0016,2.0,1,TP
FIL-USDT-SWAP,5,VAR_B,2026-06-21 11:00:00+00:00,2026-06-21 12:00:00+00:00,-119.2375,-1.032,0,SL
FIL-USDT-SWAP,5,VAR_B,2026-07-03 12:00:00+00:00,2026-07-03 14:00:00+00:00,188.5508,2.0,1,TP
FIL-USDT-SWAP,5,VAR_B,2026-07-04 16:00:00+00:00,2026-07-04 20:00:00+00:00,-118.4317,-1.0306,0,SL
FIL-USDT-SWAP,5,VAR_B,2026-07-05 23:00:00+00:00,2026-07-06 00:00:00+00:00,-119.3731,-1.0322,0,SL
